ID,o2sn,emsn1,emsn2,emsn3,emsn4,emsn5,emsn6,emsn7,emsn8,emsn9,emsn10,z,EMLINE_data0,HIT_PAR2_data0,HIT_PAR3_data0,HIT_PAR4_data0,HIT_CHI2_data0,HIT_FWHM_data0,G_FAIL_data0,EMLINE_data1,HIT_PAR2_data1,HIT_PAR3_data1,HIT_PAR4_data1,HIT_CHI2_data1,HIT_FWHM_data1,G_FAIL_data1,EMLINE_data2,HIT_PAR2_data2,HIT_PAR3_data2,HIT_PAR4_data2,HIT_CHI2_data2,HIT_FWHM_data2,G_FAIL_data2,EMLINE_data3,HIT_PAR2_data3,HIT_PAR3_data3,HIT_PAR4_data3,HIT_CHI2_data3,HIT_FWHM_data3,G_FAIL_data3,EMLINE_data4,HIT_PAR2_data4,HIT_PAR3_data4,HIT_PAR4_data4,HIT_CHI2_data4,HIT_FWHM_data4,G_FAIL_data4,EMLINE_data5,HIT_PAR2_data5,HIT_PAR3_data5,HIT_PAR4_data5,HIT_CHI2_data5,HIT_FWHM_data5,G_FAIL_data5,EMLINE_data6,HIT_PAR2_data6,HIT_PAR3_data6,HIT_PAR4_data6,HIT_CHI2_data6,HIT_FWHM_data6,G_FAIL_data6,EMLINE_data7,HIT_PAR2_data7,HIT_PAR3_data7,HIT_PAR4_data7,HIT_CHI2_data7,HIT_FWHM_data7,G_FAIL_data7,EMLINE_data8,HIT_PAR2_data8,HIT_PAR3_data8,HIT_PAR4_data8,HIT_CHI2_data8,HIT_FWHM_data8,G_FAIL_data8,EMLINE_data9,HIT_PAR2_data9,HIT_PAR3_data9,HIT_PAR4_data9,HIT_CHI2_data9,HIT_FWHM_data9,G_FAIL_data9,EMLINE_data10,HIT_PAR2_data10,HIT_PAR3_data10,HIT_PAR4_data10,HIT_CHI2_data10,HIT_FWHM_data10,G_FAIL_data10,EMLINE_data11,HIT_PAR2_data11,HIT_PAR3_data11,HIT_PAR4_data11,HIT_CHI2_data11,HIT_FWHM_data11,G_FAIL_data11,Hits
10000_57346_808_oneline,8.30693,0,0,0,0,0.00622803,0,0.0174463,0,0,0.286813,0.232162,0,0.596635632,1.269451514,1.269451514,0.388736246,,0,1,-0.163816634,0.550465331,0.011953093,0.053577516,1.341174508,0,2,-0.142646468,0.303082921,0.468047589,0.027385197,1.700965657,0,3,-0.156802596,0.751725738,0.623637281,0.138791545,2.314860902,0,4,0.026163846,1.004336879,-0.146728693,0.001116631,1.620489513,0,5,0.025400371,0.607322733,1.292627905,0.033856415,3.365388123,0,6,-0.056014696,0.611220701,-0.182180308,0.000193941,2.232571763,0,7,0.029013784,0.469657452,0.008971028,0.730324317,,0,8,-0.296796535,0.371064295,4.510353325,0.084539496,,0,9,-0.029762267,1.521164529,0.231547355,2.778002592,2.207355961,0,10,-0.733357975,0.792641771,7.564999927,0.182353551,9.187632108,0,11,0.676423819,1.113063278,0.552010927,0.36114794,1.882031175,0,bad
10000_57346_814_oneline,14.4356,0,0,1.12388,0,0,0,0,0,0,0,0.734874,1,-0.324518077,1.898255378,1.999991075,0,4.709594206,0,2,-1.006667503,1.224911348,10.5521928,0.315425711,10.49024434,0,3,0.020068626,0.577834148,0.125916133,0.010242654,1.754858672,0,4,-0.11370154,0.467292044,-0.207844221,0.058755802,1.790351294,0,5,-0.231450341,0.403040423,1.522713277,0.173072013,3.731133402,0,6,-0.061343261,1.055420193,-0.219521704,1.061878949,2.373401341,0,7,-0.758451163,3.269091301,4.103818029,1.21E-12,8.444512455,0,8,-0.069161404,1.482872519,0.192930224,0.109775122,2.399056078,0,9,-0.038542186,0.229779506,0.254324555,0.051547109,2.528819046,0,10,0.046209171,0.828128963,0.26249193,0.005445456,2.442444399,0,11,3.206822612,6.270270245,5.658228116,1.442806452,,0,0,0.487194635,1.812554571,1.812554571,0.832370313,8.486290032,0,bad
10000_57346_83_multiline,10.6626,0.2882,0,0.430105,0,0,1.08924,0.186475,0.34519,2.04462,4.01953,0.332502,0,1.838899842,1.522644643,1.507585915,0.703307654,,0,1,-0.506961921,1.353129324,1.764111813,0.036723774,4.269073814,0,2,-0.232324033,0.91151058,0.395354647,6.16E-07,1.634914024,0,3,-0.166994662,0.42745718,2.081666312,0.025039887,4.997430199,0,4,-0.205758788,0.618049204,0.527342964,0.014540506,2.692949985,0,5,-0.173352947,0.485339362,0.713098709,0.04764983,2.641403213,0,6,0.0356481,0.479294852,0.702495745,2.77E-06,2.465889189,0,7,0.031473843,0.452689452,0.612041884,2.02E-05,3.130921138,0,8,0.019623309,0.449525354,-0.426570029,0.08961176,2.338290383,0,9,-0.471133265,1.08121719,14.548568,0.131009181,,0,10,0.465872598,0.470352259,1.81451923,0.050333097,4.277211794,0,11,1.97431492,1.84808575,-0.321437964,0.082516058,1.818712423,0,bad
10000_57346_872_oneline,11.4455,0.633412,0,1.72207,0,0,0.331913,0.193982,0,0.160299,1.72457,0.428459,1,-0.292938158,0.966342441,1.954500696,0.067101754,4.786451192,0,2,-0.077843673,1.169954419,0.627971265,0.078800338,2.589005141,0,3,-0.129966294,1.241511155,0.461953547,0.013061501,2.480578804,0,4,-0.048393459,0.492624209,-0.000569224,0.213952795,,0,5,-0.003841493,0.701413944,-0.383199356,1.53E-07,2.012378006,0,6,-0.068676639,0.328422431,1.496587576,0.024045175,3.691609395,0,7,-1.912749409,4.115961726,2.355285015,2.35E-06,,0,8,-0.2723591,1.474971772,-0.289041553,0.111752513,2.500470812,0,9,-0.025067338,2.185626925,0.23704688,0.135134429,2.551782667,0,10,-0.08258832,1.16471595,0.204123647,0.286099642,2.559192281,0,11,0.808766966,0.850160948,0.450592364,0.013276396,2.354890501,0,0,1.409346135,0.117029004,0.89041562,0.211301323,1.923342648,0,bad
10000_57346_875_oneline,7.9856,0,0.326853,0,0,0,0,0,0,0,0,0.922507,0,-0.304450641,1.513421429,1.517021056,4.625317106,,0,1,-0.18324915,0.770505762,0.609673691,0.024903327,2.625967506,0,2,-0.042516513,0.757051306,1.806889279,0.074994857,4.334788431,0,3,-0.175105351,0.047286206,2,0,5.166912697,0,4,-0.243050386,0.028100144,2,0,4.94107258,0,5,-0.274940799,0.03045706,2,0,4.724669477,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.015401946,1.514713004,1.729714266,0.777797108,4.117582982,0,bad
10000_57346_94_multiline,5.73256,0,0,0.268842,1.34883,2.76856,5.59426,0.180394,1.37643,0.938105,2.27981,0.492684,3,0.184138775,0.971538524,-0.544248492,0.068406727,2.928212438,0,4,0.134248333,0.312235803,0.399428169,0.219494951,1.912238293,0,5,-0.654473724,0.83381661,6.749278756,0.04714285,,0,6,-0.557699994,0.961917625,0.788156185,0.019273517,4.26447015,0,7,-0.349366931,2.426704198,0.562273538,0.182383115,3.339111517,0,8,-0.17079362,1.135511577,0.695582718,0.002064033,4.313122472,0,9,1.030772677,0.561291104,0.798658847,0.024681566,3.656424077,0,10,0.535517021,0.812261377,5.826785826,0.132908128,,0,11,-0.564719664,0.506711628,-0.037486317,0.398882381,,0,0,0.309445894,1.889580256,1.677411413,0.169293421,1.473039832,0,1,-0.706635495,0.75990717,2.203876591,0.342483759,5.284040565,0,2,0.00776114,1.136293962,-0.215854985,0.258235473,1.710555199,0,bad
3586_55181_142_oneline,7.06757,0.4189,1.01506,0,0,0,0,0,0,0,0,0.724518,0,0.824626902,1.414573374,1.306457938,0.870661335,,0,1,-0.329401702,0.55785559,5.624436483,0.638970238,10.11923093,0,2,-0.491918868,0.856292167,4.776547651,0.327247061,8.804387644,0,3,-0.05229818,1.099520359,0.842113082,0.038014808,3.667456575,0,4,-0.086295585,3025.89008,-0.153323804,0.010519221,2.280413016,0,5,-0.645569228,0.840271244,9.142696591,0.04978542,,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.846849163,0.220325129,0.32602236,0.271344597,1.703815512,0,bad
3586_55181_980_oneline,6.23231,0,0,0.0923399,1.69137,0.0732086,0,0,0,0,0,0.564832,0,0.989182378,1.111700003,1.55413309,0.256918438,7.518150892,0,1,-0.199076649,0.544560619,0.034548046,0.230513276,1.703108959,0,2,-0.24459979,0.28624985,0.177062016,0.000129004,1.803375053,0,3,0.206034731,2691.758844,-0.027947686,0.1528225,,0,4,-0.123289964,2.009703339,0.777576857,0.645289012,3.442303561,0,5,0.027693233,0.07794019,1.42010399,0.321444,,0,6,-1.649623873,4.324871728,1.805663484,0.039981623,4.623813158,0,7,-0.680451007,6.212944793,0.902231924,0.126411416,3.407511893,0,8,-3.116082592,8.601988207,0.797752066,0.079120893,4.331581014,0,9, , , , , ,1,10, , , , , ,1,11,0.362948451,1.55413309,6.370218092,0.191502082,9.854404641,0,bad
3588_55184_204_multiline,4.15045,4.20563,0.59775,0,0,0.473756,0.424159,0.804809,1.3909,0.464737,0.690748,0.21274,0,0.572226428,0.932338897,1.207209362,0.046678848,1.272474341,0,1,1.043996699,1.326138417,0.306221653,0.027441924,2.04589204,0,2,0.141871817,0.289212747,0.680255712,0.124177263,1.953768967,0,3,-0.362974406,3.95544458,0.390559691,0.065400441,2.642494499,0,4,-0.276103827,1.047549903,2.403669814,0.212120842,5.733994816,0,5,0.131038657,0.618111217,-0.177664035,0.030421719,1.611548075,0,6,0.049917552,0.666973559,3.207675748,0.122026965,,0,7,-1.764746849,2.325533401,6.197255306,0.082804339,10.71936628,0,8,-0.087696325,1.210983375,0.836510962,0.018376395,2.673695921,0,9,0.112975205,0.059959558,4.541679572,0.07839007,,0,10,-8.27E-05,0.458904188,1.914319366,0.041082415,4.688265722,0,11,0.629190628,1.214644059,0.31488924,1.33E-06,1.232518087,0,bad
3588_55184_448_multiline,4.19808,0,7.9649,0,0.091909,1.87158,0.388496,0,0,0.00738817,0.163376,0.404649,9,-0.14011901,0.510767068,-0.187332719,0.000563246,2.181455449,0,10,-0.198995141,0.565316116,-0.161389776,0.003791151,2.197609215,0,11,-0.380642992,2.156963651,1.264787368,0.002279315,3.098522625,0,0,-0.584662681,4.315805637,4.315805637,7.60E-05,7.056153411,0,1,-0.854363718,3.250023994,3.193974648,0.160382249,7.270585942,0,2,-0.354410381,1.628282581,5.418507724,0.115070638,10.33645558,0,3,-0.431954702,3.046311474,0.394692975,0.000121564,2.082904015,0,4,-0.627556485,4.826479907,2.180247616,0.161522636,5.142013259,0,5,4.42639547,1.615714228,1.5077882,0.123519833,3.595333764,0,6,-0.411435275,2.967778022,1.065987903,0.01038826,3.716177541,0,7,-0.123408703,2.107141666,0.375472936,0.003977958,3.024377116,0,8,-0.396599609,9.068198626,0.436918838,7.74E-08,2.630440509,0,bad
3588_55184_512_multiline,4.65893,0,0,4.06183,1.84556,1.14055,0,0,0,0.28251,0.139192,0.251318,0,0.457944488,3.30653602,3.30653602,0.43634982,6.174846486,0,1,0.170740394,1.360713479,0.433165924,0.026795542,2.171521309,0,2,-2.650663907,2.279183619,4.384718607,0.145616585,8.980835823,0,3,2.721857825,1.028941039,0.492743181,0.019991135,2.710229059,0,4,0.713784741,1.775488142,0.600733772,0.057267049,2.198148801,0,5,0.707795277,2.935068919,0.420860686,5.11E-08,1.783141128,0,6,-0.686834462,1.907051141,2,0,4.75612448,0,7,-0.388259026,1.164250547,2,0,4.821018663,0,8,-0.262931236,0.522448133,1.187246707,0.002593168,3.557290961,0,9,-1.651575014,8.935755002,3.000041628,4.96E-11,7.050506637,0,10,-5.3303386,5.562112851,5.09139143,7.07E-12,,0,11,-0.649150456,3.30653602,4.713164982,0.093627814,9.012816672,0,bad
3588_55184_683_multiline,0.642271,4.10032,4.19439,0,0,0,0,0,0,0,0,1.17104,1,-0.158587068,1.731597313,0.510589998,0.139038742,3.329136384,0,2,-0.011093821,1.212503402,1.004185165,0.11420664,3.666412295,0,3,-0.386225935,1.922398373,2.157170588,0.803630222,5.289034183,0,4,-0.290809778,0.820522547,1.6219067,0.24467623,4.044531102,0,5,-0.097883141,0.484047035,-0.264366745,0.006653594,2.445869597,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.330116977,1.827270591,0.610470808,0.053241434,2.152972898,0,0,0.01752701,0.138871279,0.719227921,0.095404793,,0,bad
3588_55184_920_multiline,14.823,0,0,0,0,0,1.30121,0,0.224577,2.378,4.31422,0.334344,0,4.22755805,1.535815228,1.535815228,0.188425939,,0,1,-0.866404336,3.757210082,2,0,4.828587604,0,2,-0.218680754,0.503539722,0.543233185,0.00662199,2.08569845,0,3,-0.126573314,1.065798064,0.415815853,1.49E-08,2.130904238,0,4,-0.175265934,9.884761165,0.298060091,0.170500203,2.526348715,0,5,-0.25357331,0.817546845,0.187099171,0.056015058,1.773823568,0,6,-0.429339069,0.816894397,5.095828307,0.134610928,9.323222685,0,7,-0.130003457,1.976446467,2.010792249,0,5.020390604,0,8,-2.549813804,5.648104453,2,0,5.104401955,0,9,1.062060947,1.978564986,2.16452086,1.29E-08,5.159552985,0,10,1.032554731,1.977689098,0.58823656,0.002833699,3.865728542,0,11,4.506264439,1.093170515,0.340259729,2.94E-08,1.579468996,0,bad
3589_55186_104_oneline,10.4465,0.516629,0,1.39317,0,0.152172,0,0,0,0,0,0.682549,0,0.402280906,4.076103142,4.076103142,3.108793392,8.343886527,0,1,0.094799043,0.94726373,-0.518634646,3.39E-06,2.131305821,0,2,-0.451698699,0.959734676,2.176452652,0.124159818,5.358182417,0,3,0.336278834,1.500830843,0.256476092,0.000390127,2.171809381,0,4,0.064950791,9.324214243,0.47307954,5.59E-07,2.241797933,0,5,-0.586028945,1.253474439,1.834402852,0.002473585,4.577588076,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,1.374247581,4.41626607,1.36805604,0.911871347,3.553123362,0,bad
3589_55186_428_multiline,0,0,0,17.7964,4.06873,0,0,0,0,0,0,0.667891,6,7.435183449,2.407019551,0.282501425,0.003300885,2.187640257,0,7,5.881625773,1.814495311,0.445085348,3.38E-08,2.246602622,0,8,2.167445731,2.826528586,7.121303234,0.086813325,,0,9,-0.498734377,1.666284595,1.622336061,0.003479371,3.848537601,0,10,-0.794374145,9.04669047,2.536738295,0,6.206249878,0,11,-0.554438753,1.812172581,2.683812667,0.227373633,6.295010325,0,0,-0.889517242,0.893347536,1.30614208,0.139066115,,0,1,2.381742666,2.316378136,0.383884966,0.008549662,2.341425203,0,2,1.31123549,1.972088765,-0.104620442,0.600998501,1.698165705,0,3,-0.974314292,0.947706013,0.019779997,0.238996409,,0,4,-0.29634902,1.165277178,0.479305601,0.056910762,3.22501375,0,5,-0.671031009,1.131714306,-0.218800752,0.113230523,1.970945835,0,bad
3589_55186_596_multiline,0,0,0,0,4.44499,5.1719,0,0,0.224539,0,0,0.179147,0,-1.76361457,5.358343538,3.84481614,0.501998776,1.167456358,0,1,-0.494219315,0.049685116,-4.165697523,0.067714712,,0,2,-0.617741395,1.971708057,0.5014019,0.035202182,2.167400371,0,3,-1.235016661,0.653123676,1.09710687,0.144050318,2.845834187,0,4,0.210328754,2.752357615,8.906631587,0.087899631,,0,5,3.131359206,1.851265856,0.487820339,0.000400956,1.65683642,0,6,-1.740625801,1.767161716,5.625115461,0.044848057,,0,7,-0.316328934,1.800813577,0.45495582,1.17E-07,2.154581505,0,8,-0.983357227,1.221615482,4.445622134,0.041050783,9.239828329,0,9,-0.27714804,1.562206576,0.525184926,0.000759762,3.574532469,0,10,-0.205409062,0.888215933,0.233251585,0.00080547,2.107343232,0,11,-1.912552554,3.965559039,0.358314268,0.010815434,1.601980923,0,bad
3590_55201_531_multiline,4.00572,1.60537,0,0,0,4.5558,0.263657,0.515124,0,0.412101,0,0.528508,0,0.124196166,1.121272434,1.147498262,0.369010835,7.361983137,0,1,0.002850304,1.026894116,0.718877753,0.189876503,2.574156769,0,2,-0.260968565,0.877961147,0.36623907,1.44E-08,2.057461612,0,3,-0.564173989,0.667934655,6.589262864,0.551487805,9.989387323,0,4,0.04557935,1.779069878,0.161175012,1.529525869,2.012816977,0,5,-0.252012046,1.359694389,3.448151856,0.204430042,7.535039512,0,6,-4.954716401,5.414927783,6.65827733,0.146406153,10.76933248,0,7,-0.24699261,0.154705527,1.963474257,0.757514919,4.61338467,0,8,-1.150159662,6.655806864,0.73890122,0.008820515,3.481704271,0,9,-1.173113083,3.35474308,1.584797475,0.022306416,5.055329189,0,10,-2.235454095,25.56303288,-0.778598318,0.159867255,4.826723293,0,11,-0.206153162,1.120447402,8.418190095,0.115371152,,0,bad
4029_55618_16_multiline,6.89118,28.3213,0,0,0,0,0,0,0,0,0,1.45001,1,0.038093113,3.57217881,0.580648154,0.832231534,2.581160965,0,2,-0.05841579,4.926160896,1.084777225,0.144350415,2.587791389,0,3,0.034692071,2.517288451,1.443894796,0.180538163,3.562146126,0,4,0.454561306,0.256458339,-0.04609733,0.485419033,,0,5,0.329283588,2.421896237,0.686028214,0.000145881,2.204305825,0,6,-2.30592141,4.755871787,0.276905103,0.065127695,2.778140656,0,7,-3.518598217,62.36202259,2.515221117,0.165227835,6.08939253,0,8,-1.808502621,5.692359863,-0.017269274,4.004960486,,0,9,-3.196894421,3.519196322,2.045236375,0.011549107,,0,10,-5.711560116,7.879534409,0.204869692,0.064661033,2.759007794,0,11,-0.137683434,3.070373118,0.04165373,0.624551663,,0,0,-2.441662834,2.533478474,3.835752049,0.390154291,,0,bad
4029_55618_16_oneline,11.8566,0,0,0,0,0,0,0,0,0,0,1.56548,3,-1.871682919,1.46878777,1.29355244,0.002683822,3.087992288,0,4,-0.39718669,1.704171064,1.263739557,0.012647513,3.235777528,0,5,-0.129031422,1.150310302,0.530520241,2.81E-06,1.696465895,0,6,-1.957287378,2.507821531,5.535090301,0.298421152,9.713436616,0,7,-0.218196736,1.121738662,0.135475739,0.016904735,1.938232808,0,8,-0.251170117,1.590458579,1.348696042,0.065583976,3.487450128,0,9,-0.378127896,1.100403549,-0.148094688,0.011174434,1.982984992,0,10,-0.022074054,0.306977063,1.969008065,0.033297831,4.656427027,0,11,2.769305083,2.684750537,1.76166399,0.056471171,4.241341538,0,0,-2.632541351,4.953506567,5.482022673,0.762087826,11.91099497,0,1,0.818578327,0.037038904,-0.537666519,0.147509356,,0,2, , , , , ,1,bad
4029_55618_17_oneline,6.13639,0,0,0,0,0,0,0,0,0,0,0.856812,0,0.056925548,0.813751432,0.942084545,1.082866816,9.481922891,0,1,-0.358947436,0.656782837,2,0,4.939011856,0,2,-0.133350299,0.719333832,0.604341044,5.04E-07,2.567885758,0,3,-0.006287558,0.272907484,0.140923319,0.032794925,2.407558759,0,4,-0.154425211,0.311918852,2.001813564,0.09852946,4.766548843,0,5,-1.839856456,1.794961374,222.6385972,0.329479093,,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.542308855,0.54306352,0.634490635,0.604287851,2.219094706,0,bad
4276_55505_32_oneline,6.06554,0,0,0,0,0,0,0,0,0,0,1.36411,0,0.8408317,0.620414814,0.620414814,0.066980613,,0,1,-0.324416826,1.43689616,1.236582699,9.34E-05,4.176936609,0,2,-1.527753058,1.243573785,5.816349734,0.023154315,,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,1.049307896,1.76905394,-0.598868106,0.004931551,4.041767438,0,bad
4767_55946_72_oneline,11.5364,0,0,0,0,0,0,0,0.418777,1.34382,2.2055,0.410808,0,1.667360594,2.284177385,1.149222434,0.417787304,1.395627045,0,1,-0.675820296,0.950332913,2,0,4.846487972,0,2,-0.322535179,1.220293486,-0.729278411,0.05556767,2.763242444,0,3,-0.189236694,3.137317758,-0.099870259,1.161952579,1.821070662,0,4,-0.0528329,37.80429558,0.16486357,0.000762452,1.85458253,0,5,0.001758707,2497.308285,-0.019833369,0.43805439,,0,6,-0.133402186,0.33243476,0.955638151,0.037042953,3.88833946,0,7,-0.104176909,3274.174068,-0.241237665,6.53E-06,2.992563465,0,8,-0.005390337,0.487860755,0.892245616,0.001228803,3.23826989,0,9,0.309458987,7.990709731,0.34442118,7.38E-10,2.526767108,0,10,0.238307192,0.804349179,1.572713872,0.039797083,4.073487062,0,11,1.643762405,1.149222434,0.467571806,0.040747864,1.977174398,0,bad
5131_55835_97_multiline,0,8.32932,0,0,1.54969,4.17014,0.168659,0.429008,0.461317,0,0.159861,0.117809,0,-0.312319076,0.387409082,2.151711846,0.284320232,1.634748591,0,1,2.826939057,2.192794414,-0.360756378,2.71E-05,1.450148956,0,2,-0.445142886,1.152684995,0.412735429,0.036882689,2.028201299,0,3,-0.70131991,1.114708017,-0.578565411,0.295029551,2.355175617,0,4,0.28146066,0.98946075,0.410745679,0.027638487,1.958641859,0,5,0.683654859,0.726015607,1.559964051,0.057035398,3.700369375,0,6,0.098737817,0.915228642,0.536031592,6.82E-07,2.06337424,0,7,0.096702821,0.770938468,0.165488888,0.09328621,1.947149584,0,8,-0.207441183,1.168041912,0.936860648,0.040620382,2.669098433,0,9,0.088573494,0.376202873,-0.006504856,0.273469467,,0,10,0.029300607,1.367276093,0.747430859,0.129533732,3.154901567,0,11,-0.458658152,2.151711846,0.712558497,0.335657644,1.672392149,0,bad
5131_55835_97_oneline,12.7457,0,1.81925,0.16095,0,0.231506,0.219219,1.0587,1.1999,0,0,0.232162,0,2.931173253,1.118247603,1.117530422,0.17740295,,0,1,-0.033750079,0.637582574,0.106497549,0.103961858,1.341174508,0,2,-0.273823209,1.386853782,1.1489176,0.205398685,2.749303993,0,3,0.08733904,0.971693692,0.459847201,1.48E-06,1.85532928,0,4,-0.118757293,2159.223485,0.083997777,0.507451193,,0,5,0.116333638,1.364962705,0.560468471,0.288060741,2.737759725,0,6,-0.035327422,1.071667079,1.78291733,0.020499694,4.260583563,0,7,-0.039920079,0.993324726,0.827884293,0.111221453,3.534355733,0,8,0.184463439,1.909920653,0.433726858,5.79E-08,2.294646092,0,9,-0.242751501,1.180243606,1.331070001,0.020195449,3.137355121,0,10,-1.18251726,1.626089012,5.227002271,0.185904797,9.756821803,0,11,3.007401724,0.26282678,1.176651217,0.089199391,2.922684737,0,bad
5151_56567_97_oneline,9.09904,0,0.450039,0,0,0,0,0,0,0,0,1.27441,0,-0.039570016,0.886465775,0.886465775,0.199026877,10.92134448,0,1,0.119862579,7.823162557,0.251400981,0,2.581336805,0,2,0.034823718,3.895487084,-0.254727151,0.008139538,2.646148877,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.011019729,0.886465775,4.924294979,0.531232713,8.664913521,0,bad
5292_55926_107_oneline,6.44062,1.10783,0,0,0,0.680101,0,0,0,0,0,0.620197,0,0.646674661,2.18250406,2.410027571,1.085216088,1.649226691,0,1,0.081388841,0.937423016,-0.418390152,0.168615697,2.540967643,0,2,-0.058109263,0.836234792,1.271309906,0.130287555,3.484539194,0,3,-0.323171732,1.371624969,0.948949141,0.012463506,2.872928596,0,4,-0.050614379,0.846746059,-0.170702774,0.406813993,2.14171571,0,5,-0.441922304,0.596957611,7.993259451,0.159659019,11.72212129,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.353277701,2.137694765,1.194859657,0.545078944,2.815974622,0,bad
5442_55978_120_oneline,9.41788,0,0,0,0,0,0,0,0,0,0,1.16605,0,2.495781146,1.706264423,0.920933741,0.109172949,2.23592853,0,1,-2.525755932,3.590939625,4.125900834,5.83E-11,8.553889328,0,2,-0.435782395,1.557117634,2.052765483,0.024060945,4.994947412,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,2.515447597,1.216588061,0.617774669,0.022391297,2.692783877,0,bad
5728_56334_131_multiline,10.8143,0,1.07214,0,0.877392,4.23102,0,0,0,0,0,1.0145,0,1.675145828,0.740435459,0.633662901,0.053454227,,0,1,-0.29244926,0.405550194,1.994978622,0.048460648,4.852174437,0,2,0.171450292,0.774317994,0.845735997,0.05411515,3.454863621,0,3,-0.79351205,10.57399538,3.086103666,7.54E-09,6.917099838,0,4,0.371376334,1.265100302,0.759924158,3.51E-09,3.524732048,0,5,-5.818023926,10.92104143,11.06330966,0.57907112,,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,1.988318649,0.629127654,0.559550969,0.021740212,3.308147117,0,bad
6188_56208_162_multiline,10.3818,0.74411,0,5.65915,0,1.08989,0,0,0,0,0,0.940742,4,0.144381462,3.217338946,0.038455771,1.19598547,,0,5,-0.262648649,1.207887903,1.583415179,0.029128131,3.808924786,0,6,3.72127529,2.337256623,2,0,4.73186661,0,7,2.576521826,1.339433014,1.233596122,7.20E-07,2.899584124,0,8,1.626330005,1.583753486,0.647122445,0.052826974,2.649741716,0,9,-0.071949651,0.767818733,-0.375470496,0.016602801,3.123416795,0,10,-0.224020592,172.1010479,0.160280636,0.000195191,1.963909105,0,11,-0.193330739,2.906418505,0.124641623,0.234365572,1.08747137,0,0,0.291335261,1335.192883,3.578187629,1.086751538,1.091672301,0,1,-0.413230997,1.992711156,0.749100285,0.134437563,1.806243973,0,2,-0.049292384,2.329686357,0.36898265,0.537631751,1.81562292,0,3,0.230703365,0.425274848,0.023588983,0.643722247,,0,bad
